report_date,zip,cases
2020-11-12,60046,1061
2020-11-12,60047,1307
2020-11-12,60048,719
2020-11-12,60050,1023
2020-11-12,60051,755
2020-11-12,60053,844
2020-11-12,60056,1905
2020-11-12,60060,1335
2020-11-12,60061,659
2020-11-12,60062,1220
2020-11-12,60064,1685
2020-11-12,60067,1351
2020-11-12,60068,1168
2020-11-12,60069,256
2020-11-12,60070,670
2020-11-12,60071,119
2020-11-12,60072,22
2020-11-12,60073,3167
2020-11-12,60074,1480
2020-11-12,60076,1301
2020-11-12,60077,993
2020-11-12,60078,7
2020-11-12,60079,24
2020-11-12,60081,292
2020-11-12,60083,361
2020-11-12,60084,538
2020-11-12,60085,5093
2020-11-12,60087,1757
2020-11-12,60088,626
2020-11-12,60089,997
2020-11-12,60090,1755
2020-11-12,60091,586
2020-11-12,60093,584
2020-11-12,60096,220
2020-11-12,60097,333
2020-11-12,60098,1325
2020-11-12,60099,1633
2020-11-12,60101,2217
2020-11-12,60102,1106
2020-11-12,60103,1588
2020-11-12,60104,1070
2020-11-12,60106,1173
2020-11-12,60107,1957
2020-11-12,60108,1050
2020-11-12,60109,31
2020-11-12,60110,2068
2020-11-12,60111,9
2020-11-12,60112,183
2020-11-12,60113,13
2020-11-12,60115,1750
2020-11-12,60118,494
2020-11-12,60119,351
2020-11-12,60120,3019
2020-11-12,60121,14
2020-11-12,60123,2406
2020-11-12,60124,869
2020-11-12,60126,1634
2020-11-12,60129,9
2020-11-12,60130,513
2020-11-12,60131,1064
2020-11-12,60133,2057
2020-11-12,60134,1050
2020-11-12,60135,290
2020-11-12,60136,295
2020-11-12,60137,1225
2020-11-12,60139,1701
2020-11-12,60140,677
2020-11-12,60141,37
2020-11-12,60142,902
2020-11-12,60143,541
2020-11-12,60145,90
2020-11-12,60146,109
2020-11-12,60148,1569
2020-11-12,60150,41
2020-11-12,60151,117
2020-11-12,60152,440
2020-11-12,60153,1112
2020-11-12,60154,647
2020-11-12,60155,403
2020-11-12,60156,966
2020-11-12,60157,88
2020-11-12,60159,9
2020-11-12,60160,1806
2020-11-12,60161,7
2020-11-12,60162,411
2020-11-12,60163,299
2020-11-12,60164,1360
2020-11-12,60165,352
2020-11-12,60168,10
2020-11-12,60169,1234
2020-11-12,60171,448
2020-11-12,60172,954
2020-11-12,60173,375
2020-11-12,60174,1283
2020-11-12,60175,1075
2020-11-12,60176,621
2020-11-12,60177,1191
2020-11-12,60178,717
2020-11-12,60180,37
2020-11-12,60181,1104
2020-11-12,60184,110
2020-11-12,60185,1971
2020-11-12,60186,6
2020-11-12,60187,813
2020-11-12,60188,1723
2020-11-12,60189,855
2020-11-12,60190,387
2020-11-12,60191,691
2020-11-12,60192,384
2020-11-12,60193,1196
2020-11-12,60194,575
2020-11-12,60195,108
2020-11-12,60201,920
2020-11-12,60202,868
2020-11-12,60203,107
2020-11-12,60204,9
2020-11-12,60208,12
2020-11-12,60301,96
2020-11-12,60302,813
2020-11-12,60303,10
2020-11-12,60304,358
2020-11-12,60305,294
2020-11-12,60401,328
2020-11-12,60402,4265
2020-11-12,60403,747
2020-11-12,60404,662
2020-11-12,60406,1456
2020-11-12,60407,40
2020-11-12,60408,208
2020-11-12,60409,1643
2020-11-12,60410,441
2020-11-12,60411,2626
2020-11-12,60415,608
2020-11-12,60416,355
2020-11-12,60417,635
2020-11-12,60418,409
2020-11-12,60419,945
2020-11-12,60420,172
2020-11-12,60421,90
2020-11-12,60422,331
2020-11-12,60423,1370
2020-11-12,60424,66
2020-11-12,60425,419
2020-11-12,60426,1155
2020-11-12,60428,515
2020-11-12,60429,599
2020-11-12,60430,710
2020-11-12,60431,1058
2020-11-12,60432,1140
2020-11-12,60433,868
2020-11-12,60434,317
2020-11-12,60435,2288
2020-11-12,60436,842
2020-11-12,60438,1461
2020-11-12,60439,884
2020-11-12,60440,2316
2020-11-12,60441,1256
2020-11-12,60442,369
2020-11-12,60443,1017
2020-11-12,60444,43
2020-11-12,60445,766
2020-11-12,60446,1795
2020-11-12,60447,451
2020-11-12,60448,861
2020-11-12,60449,292
2020-11-12,60450,757
2020-11-12,60451,1156
2020-11-12,60452,1132
2020-11-12,60453,2706
2020-11-12,60454,13
2020-11-12,60455,939
2020-11-12,60456,168
2020-11-12,60457,562
2020-11-12,60458,597
2020-11-12,60459,1572
2020-11-12,60460,31
2020-11-12,60461,157
2020-11-12,60462,1681
2020-11-12,60463,731
2020-11-12,60464,353
2020-11-12,60465,878
2020-11-12,60466,1071
2020-11-12,60467,996
2020-11-12,60468,236
2020-11-12,60469,363
2020-11-12,60470,14
2020-11-12,60471,557
2020-11-12,60472,171
2020-11-12,60473,1085
2020-11-12,60474,23
2020-11-12,60475,373
2020-11-12,60476,118
2020-11-12,60477,1420
2020-11-12,60478,735
2020-11-12,60479,16
2020-11-12,60480,210
2020-11-12,60481,400
2020-11-12,60482,363
2020-11-12,60484,282
2020-11-12,60487,1014
2020-11-12,60490,625
2020-11-12,60491,911
2020-11-12,60501,767
2020-11-12,60502,590
2020-11-12,60503,416
2020-11-12,60504,1285
2020-11-12,60505,4181
2020-11-12,60506,2898
2020-11-12,60507,15
2020-11-12,60510,930
2020-11-12,60511,34
2020-11-12,60512,34
2020-11-12,60513,716
2020-11-12,60514,305
2020-11-12,60515,699
2020-11-12,60516,723
2020-11-12,60517,1044
2020-11-12,60518,60
2020-11-12,60520,72
2020-11-12,60521,597
2020-11-12,60523,370
2020-11-12,60525,1265
2020-11-12,60526,395
2020-11-12,60527,1080
2020-11-12,60530,12
2020-11-12,60531,45
2020-11-12,60532,628
2020-11-12,60534,572
2020-11-12,60536,6
2020-11-12,60537,21
2020-11-12,60538,1208
2020-11-12,60539,23
2020-11-12,60540,918
2020-11-12,60541,75
2020-11-12,60542,695
2020-11-12,60543,1233
2020-11-12,60544,1018
2020-11-12,60545,620
2020-11-12,60546,581
2020-11-12,60548,490
2020-11-12,60549,14
2020-11-12,60550,29
2020-11-12,60551,133
2020-11-12,60552,107
2020-11-12,60553,19
2020-11-12,60554,338
2020-11-12,60555,511
2020-11-12,60556,31
2020-11-12,60558,443
2020-11-12,60559,883
2020-11-12,60560,877
2020-11-12,60561,641
2020-11-12,60563,1069
2020-11-12,60564,1080
2020-11-12,60565,915
2020-11-12,60567,7
2020-11-12,60585,751
2020-11-12,60586,1861
2020-11-12,60598,9
2020-11-12,60601,397
2020-11-12,60602,45
2020-11-12,60603,20
2020-11-12,60604,53
2020-11-12,60605,769
2020-11-12,60606,136
2020-11-12,60607,1236
2020-11-12,60608,4054
2020-11-12,60609,3753
2020-11-12,60610,1386
2020-11-12,60611,913
2020-11-12,60612,1484
2020-11-12,60613,1541
2020-11-12,60614,2271
2020-11-12,60615,983
2020-11-12,60616,1498
2020-11-12,60617,3526
2020-11-12,60618,3661
2020-11-12,60619,2040
2020-11-12,60620,2435
2020-11-12,60621,1043
2020-11-12,60622,2177
2020-11-12,60623,6199
2020-11-12,60624,1628
2020-11-12,60625,3314
2020-11-12,60626,2086
2020-11-12,60628,2451
2020-11-12,60629,8606
2020-11-12,60630,2326
2020-11-12,60631,1183
2020-11-12,60632,7105
2020-11-12,60633,934
2020-11-12,60634,4415
2020-11-12,60635,6
2020-11-12,60636,1515
2020-11-12,60637,1393
2020-11-12,60638,3811
2020-11-12,60639,7153
2020-11-12,60640,1932
2020-11-12,60641,4033
2020-11-12,60642,793
2020-11-12,60643,1973
2020-11-12,60644,2098
2020-11-12,60645,2116
2020-11-12,60646,1002
2020-11-12,60647,3812
2020-11-12,60649,1564
2020-11-12,60650,15
2020-11-12,60651,3677
2020-11-12,60652,2636
2020-11-12,60653,1130
2020-11-12,60654,804
2020-11-12,60655,1441
2020-11-12,60656,1211
2020-11-12,60657,2034
2020-11-12,60659,1711
2020-11-12,60660,1182
2020-11-12,60661,343
2020-11-12,60678,7
2020-11-12,60680,26
2020-11-12,60706,1294
2020-11-12,60707,2308
2020-11-12,60712,758
2020-11-12,60714,1648
2020-11-12,60803,980
2020-11-12,60804,7072
2020-11-12,60805,841
2020-11-12,60827,812
2020-11-12,60901,2226
2020-11-12,60910,16
2020-11-12,60911,73
2020-11-12,60912,21
2020-11-12,60913,64
2020-11-12,60914,1427
2020-11-12,60915,486
2020-11-12,60917,23
2020-11-12,60918,21
2020-11-12,60919,23
2020-11-12,60920,6
2020-11-12,60921,45
2020-11-12,60922,122
2020-11-12,60924,77
2020-11-12,60927,145
2020-11-12,60928,40
2020-11-12,60929,24
2020-11-12,60930,41
2020-11-12,60931,27
2020-11-12,60933,12
2020-11-12,60935,56
2020-11-12,60936,108
2020-11-12,60938,140
2020-11-12,60940,111
2020-11-12,60941,105
2020-11-12,60942,199
2020-11-12,60944,6
2020-11-12,60946,13
2020-11-12,60948,32
2020-11-12,60949,15
2020-11-12,60950,556
2020-11-12,60951,23
2020-11-12,60952,20
2020-11-12,60953,69
2020-11-12,60954,225
2020-11-12,60955,75
2020-11-12,60957,180
2020-11-12,60958,84
2020-11-12,60959,69
2020-11-12,60960,26
2020-11-12,60961,18
2020-11-12,60962,14
2020-11-12,60963,46
2020-11-12,60964,183
2020-11-12,60966,25
2020-11-12,60968,12
2020-11-12,60970,142
2020-11-12,60973,11
2020-11-12,61001,32
2020-11-12,61006,51
2020-11-12,61007,17
2020-11-12,61008,2008
2020-11-12,61010,408
2020-11-12,61011,121
2020-11-12,61012,86
2020-11-12,61013,30
2020-11-12,61014,27
2020-11-12,61015,21
2020-11-12,61016,268
2020-11-12,61018,38
2020-11-12,61019,94
2020-11-12,61020,112
2020-11-12,61021,846
2020-11-12,61024,74
2020-11-12,61025,135
2020-11-12,61028,59
2020-11-12,61030,80
2020-11-12,61031,46
2020-11-12,61032,1292
2020-11-12,61036,219
2020-11-12,61037,10
2020-11-12,61038,39
2020-11-12,61039,34
2020-11-12,61041,41
2020-11-12,61042,22
2020-11-12,61044,10
2020-11-12,61046,101
2020-11-12,61047,48
2020-11-12,61048,159
2020-11-12,61049,11
2020-11-12,61050,10
2020-11-12,61051,65
2020-11-12,61052,33
2020-11-12,61053,122
2020-11-12,61054,94
2020-11-12,61059,12
2020-11-12,61060,50
2020-11-12,61061,173
2020-11-12,61062,92
2020-11-12,61063,162
2020-11-12,61064,98
2020-11-12,61065,473
2020-11-12,61067,22
2020-11-12,61068,776
2020-11-12,61070,36
2020-11-12,61071,614
2020-11-12,61072,536
2020-11-12,61073,931
2020-11-12,61074,201
2020-11-12,61075,32
2020-11-12,61078,29
2020-11-12,61080,518
2020-11-12,61081,1022
2020-11-12,61084,97
2020-11-12,61085,181
2020-11-12,61087,83
2020-11-12,61088,252
2020-11-12,61089,23
2020-11-12,61101,907
2020-11-12,61102,1008
2020-11-12,61103,1144
2020-11-12,61104,971
2020-11-12,61105,11
2020-11-12,61107,1619
2020-11-12,61108,1765
2020-11-12,61109,1412
2020-11-12,61110,6
2020-11-12,61111,1196
2020-11-12,61114,807
2020-11-12,61115,1132
2020-11-12,61132,6
2020-11-12,61201,1543
2020-11-12,61204,7
2020-11-12,61230,37
2020-11-12,61231,187
2020-11-12,61232,68
2020-11-12,61233,22
2020-11-12,61234,37
2020-11-12,61235,38
2020-11-12,61238,116
2020-11-12,61239,34
2020-11-12,61240,207
2020-11-12,61241,252
2020-11-12,61242,37
2020-11-12,61244,1261
2020-11-12,61250,105
2020-11-12,61251,15
2020-11-12,61252,232
2020-11-12,61254,346
2020-11-12,61256,52
2020-11-12,61257,43
2020-11-12,61258,9
2020-11-12,61259,32
2020-11-12,61260,23
2020-11-12,61261,29
2020-11-12,61262,15
2020-11-12,61263,22
2020-11-12,61264,357
2020-11-12,61265,1860
2020-11-12,61270,364
2020-11-12,61272,54
2020-11-12,61273,126
2020-11-12,61275,161
2020-11-12,61277,200
2020-11-12,61278,19
2020-11-12,61279,30
2020-11-12,61281,93
2020-11-12,61282,365
2020-11-12,61283,24
2020-11-12,61284,96
2020-11-12,61285,266
2020-11-12,61301,460
2020-11-12,61310,131
2020-11-12,61311,7
2020-11-12,61312,20
2020-11-12,61313,10
2020-11-12,61314,22
2020-11-12,61315,15
2020-11-12,61316,12
2020-11-12,61317,17
2020-11-12,61318,16
2020-11-12,61319,39
2020-11-12,61320,13
2020-11-12,61321,6
2020-11-12,61322,131
2020-11-12,61325,42
2020-11-12,61326,68
2020-11-12,61327,30
2020-11-12,61329,54
2020-11-12,61330,51
2020-11-12,61333,22
2020-11-12,61334,23
2020-11-12,61335,17
2020-11-12,61336,10
2020-11-12,61337,18
2020-11-12,61338,13
2020-11-12,61340,8
2020-11-12,61341,292
2020-11-12,61342,501
2020-11-12,61344,9
2020-11-12,61345,18
2020-11-12,61348,194
2020-11-12,61349,31
2020-11-12,61350,796
2020-11-12,61353,34
2020-11-12,61354,463
2020-11-12,61356,480
2020-11-12,61358,7
2020-11-12,61359,14
2020-11-12,61360,94
2020-11-12,61361,42
2020-11-12,61362,322
2020-11-12,61363,10
2020-11-12,61364,757
2020-11-12,61367,42
2020-11-12,61368,50
2020-11-12,61369,32
2020-11-12,61370,30
2020-11-12,61372,6
2020-11-12,61373,75
2020-11-12,61375,16
2020-11-12,61376,74
2020-11-12,61377,28
2020-11-12,61378,15
2020-11-12,61379,56
2020-11-12,61401,1363
2020-11-12,61402,6
2020-11-12,61410,113
2020-11-12,61411,12
2020-11-12,61412,58
2020-11-12,61413,27
2020-11-12,61414,20
2020-11-12,61415,46
2020-11-12,61417,10
2020-11-12,61418,16
2020-11-12,61420,30
2020-11-12,61421,36
2020-11-12,61422,127
2020-11-12,61423,26
2020-11-12,61425,8
2020-11-12,61426,6
2020-11-12,61427,52
2020-11-12,61428,45
2020-11-12,61430,22
2020-11-12,61431,16
2020-11-12,61432,20
2020-11-12,61434,65
2020-11-12,61435,6
2020-11-12,61436,20
2020-11-12,61437,17
2020-11-12,61438,17
2020-11-12,61439,9
2020-11-12,61440,15
2020-11-12,61441,37
2020-11-12,61442,24
2020-11-12,61443,435
2020-11-12,61447,37
2020-11-12,61448,167
2020-11-12,61450,54
2020-11-12,61451,9
2020-11-12,61452,6
2020-11-12,61453,17
2020-11-12,61454,27
2020-11-12,61455,853
2020-11-12,61458,17
2020-11-12,61460,8
2020-11-12,61462,542
2020-11-12,61465,24
2020-11-12,61466,11
2020-11-12,61467,35
2020-11-12,61469,59
2020-11-12,61470,6
2020-11-12,61472,17
2020-11-12,61473,46
2020-11-12,61476,14
2020-11-12,61477,15
2020-11-12,61478,12
2020-11-12,61480,28
2020-11-12,61482,13
2020-11-12,61483,45
2020-11-12,61484,22
2020-11-12,61485,11
2020-11-12,61486,34
2020-11-12,61488,40
2020-11-12,61489,19
2020-11-12,61490,24
2020-11-12,61491,61
2020-11-12,61501,28
2020-11-12,61516,17
2020-11-12,61517,97
2020-11-12,61519,7
2020-11-12,61520,465
2020-11-12,61523,374
2020-11-12,61525,409
2020-11-12,61526,26
2020-11-12,61528,88
2020-11-12,61529,71
2020-11-12,61530,178
2020-11-12,61531,73
2020-11-12,61532,9
2020-11-12,61533,69
2020-11-12,61534,34
2020-11-12,61535,55
2020-11-12,61536,92
2020-11-12,61537,83
2020-11-12,61540,39
2020-11-12,61542,122
2020-11-12,61544,9
2020-11-12,61545,21
2020-11-12,61546,76
2020-11-12,61547,115
2020-11-12,61548,421
2020-11-12,61550,677
2020-11-12,61554,1417
2020-11-12,61559,59
2020-11-12,61560,11
2020-11-12,61561,41
2020-11-12,61563,11
2020-11-12,61564,31
2020-11-12,61565,20
2020-11-12,61567,12
2020-11-12,61568,155
2020-11-12,61569,20
2020-11-12,61570,20
2020-11-12,61571,739
2020-11-12,61572,29
2020-11-12,61602,52
2020-11-12,61603,587
2020-11-12,61604,1133
2020-11-12,61605,464
2020-11-12,61606,329
2020-11-12,61607,339
2020-11-12,61610,128
2020-11-12,61611,754
2020-11-12,61614,1033
2020-11-12,61615,773
2020-11-12,61616,203
2020-11-12,61625,56
2020-11-12,61701,1099
2020-11-12,61704,1084
2020-11-12,61705,426
2020-11-12,61721,7
2020-11-12,61722,13
2020-11-12,61723,50
2020-11-12,61724,9
2020-11-12,61725,35
2020-11-12,61726,70
2020-11-12,61727,322
2020-11-12,61728,18
2020-11-12,61729,53
2020-11-12,61732,53
2020-11-12,61733,22
2020-11-12,61734,84
2020-11-12,61735,16
2020-11-12,61736,49
2020-11-12,61737,9
2020-11-12,61738,154
2020-11-12,61739,216
2020-11-12,61740,50
2020-11-12,61741,66
2020-11-12,61742,29
2020-11-12,61743,9
2020-11-12,61744,61
2020-11-12,61745,125
2020-11-12,61747,20
2020-11-12,61748,74
2020-11-12,61749,20
2020-11-12,61752,96
2020-11-12,61753,55
2020-11-12,61754,22
2020-11-12,61755,123
2020-11-12,61756,57
2020-11-12,61759,46
2020-11-12,61760,54
2020-11-12,61761,2762
2020-11-12,61764,472
2020-11-12,61769,14
2020-11-12,61770,26
2020-11-12,61771,19
2020-11-12,61774,21
2020-11-12,61775,14
2020-11-12,61776,34
2020-11-12,61777,29
2020-11-12,61778,10
2020-11-12,61790,45
2020-11-12,61801,792
2020-11-12,61802,639
2020-11-12,61810,8
2020-11-12,61811,18
2020-11-12,61812,10
2020-11-12,61813,49
2020-11-12,61814,40
2020-11-12,61816,18
2020-11-12,61817,134
2020-11-12,61818,89
2020-11-12,61820,3211
2020-11-12,61821,940
2020-11-12,61822,723
2020-11-12,61830,13
2020-11-12,61832,1201
2020-11-12,61833,77
2020-11-12,61834,280
2020-11-12,61839,8
2020-11-12,61840,10
2020-11-12,61841,45
2020-11-12,61842,46
2020-11-12,61843,79
2020-11-12,61844,28
2020-11-12,61845,12
2020-11-12,61846,116
2020-11-12,61847,56
2020-11-12,61848,9
2020-11-12,61849,38
2020-11-12,61850,13
2020-11-12,61851,10
2020-11-12,61853,373
2020-11-12,61854,49
2020-11-12,61856,246
2020-11-12,61857,7
2020-11-12,61858,94
2020-11-12,61859,25
2020-11-12,61862,21
2020-11-12,61863,26
2020-11-12,61864,61
2020-11-12,61865,54
2020-11-12,61866,698
2020-11-12,61870,26
2020-11-12,61871,17
2020-11-12,61872,16
2020-11-12,61873,195
2020-11-12,61874,241
2020-11-12,61875,20
2020-11-12,61876,38
2020-11-12,61877,52
2020-11-12,61878,37
2020-11-12,61880,164
2020-11-12,61882,19
2020-11-12,61883,159
2020-11-12,61884,29
2020-11-12,61910,424
2020-11-12,61911,192
2020-11-12,61912,42
2020-11-12,61913,59
2020-11-12,61914,68
2020-11-12,61917,13
2020-11-12,61919,21
2020-11-12,61920,1211
2020-11-12,61924,62
2020-11-12,61925,41
2020-11-12,61928,36
2020-11-12,61929,20
2020-11-12,61930,27
2020-11-12,61931,50
2020-11-12,61933,25
2020-11-12,61936,10
2020-11-12,61937,49
2020-11-12,61938,1197
2020-11-12,61942,31
2020-11-12,61943,67
2020-11-12,61944,416
2020-11-12,61951,384
2020-11-12,61953,284
2020-11-12,61956,101
2020-11-12,61957,69
2020-11-12,62001,68
2020-11-12,62002,1269
2020-11-12,62006,14
2020-11-12,62009,34
2020-11-12,62010,401
2020-11-12,62011,7
2020-11-12,62012,221
2020-11-12,62013,14
2020-11-12,62014,84
2020-11-12,62015,22
2020-11-12,62016,107
2020-11-12,62017,42
2020-11-12,62018,92
2020-11-12,62019,11
2020-11-12,62021,22
2020-11-12,62022,47
2020-11-12,62024,290
2020-11-12,62025,1309
2020-11-12,62026,8
2020-11-12,62027,12
2020-11-12,62028,12
2020-11-12,62031,27
2020-11-12,62032,27
2020-11-12,62033,205
2020-11-12,62034,525
2020-11-12,62035,800
2020-11-12,62036,21
2020-11-12,62037,89
2020-11-12,62040,1486
2020-11-12,62044,66
2020-11-12,62045,15
2020-11-12,62046,35
2020-11-12,62047,52
2020-11-12,62048,46
2020-11-12,62049,278
2020-11-12,62050,13
2020-11-12,62051,20
2020-11-12,62052,524
2020-11-12,62053,18
2020-11-12,62054,29
2020-11-12,62056,232
2020-11-12,62058,9
2020-11-12,62059,20
2020-11-12,62060,177
2020-11-12,62061,67
2020-11-12,62062,293
2020-11-12,62063,23
2020-11-12,62067,85
2020-11-12,62069,68
2020-11-12,62074,35
2020-11-12,62075,110
2020-11-12,62079,6
2020-11-12,62080,113
2020-11-12,62081,9
2020-11-12,62082,108
2020-11-12,62084,57
2020-11-12,62086,44
2020-11-12,62087,41
2020-11-12,62088,190
2020-11-12,62089,12
2020-11-12,62090,45
2020-11-12,62091,9
2020-11-12,62092,222
2020-11-12,62093,17
2020-11-12,62094,26
2020-11-12,62095,335
2020-11-12,62097,89
2020-11-12,62201,325
2020-11-12,62202,6
2020-11-12,62203,322
2020-11-12,62204,196
2020-11-12,62205,278
2020-11-12,62206,586
2020-11-12,62207,320
2020-11-12,62208,639
2020-11-12,62214,42
2020-11-12,62215,109
2020-11-12,62216,265
2020-11-12,62217,34
2020-11-12,62218,110
2020-11-12,62219,57
2020-11-12,62220,803
2020-11-12,62221,1016
2020-11-12,62222,6
2020-11-12,62223,702
2020-11-12,62225,54
2020-11-12,62226,1191
2020-11-12,62230,532
2020-11-12,62231,427
2020-11-12,62232,294
2020-11-12,62233,518
2020-11-12,62234,1213
2020-11-12,62236,551
2020-11-12,62237,101
2020-11-12,62238,24
2020-11-12,62239,160
2020-11-12,62240,58
2020-11-12,62241,36
2020-11-12,62242,51
2020-11-12,62243,203
2020-11-12,62244,27
2020-11-12,62245,123
2020-11-12,62246,483
2020-11-12,62248,11
2020-11-12,62249,776
2020-11-12,62250,21
2020-11-12,62253,21
2020-11-12,62254,357
2020-11-12,62255,22
2020-11-12,62257,76
2020-11-12,62258,338
2020-11-12,62259,14
2020-11-12,62260,256
2020-11-12,62261,8
2020-11-12,62262,78
2020-11-12,62263,193
2020-11-12,62264,127
2020-11-12,62265,215
2020-11-12,62266,8
2020-11-12,62268,19
2020-11-12,62269,977
2020-11-12,62271,68
2020-11-12,62272,105
2020-11-12,62273,8
2020-11-12,62274,233
2020-11-12,62275,155
2020-11-12,62277,51
2020-11-12,62278,335
2020-11-12,62280,9
2020-11-12,62281,123
2020-11-12,62282,25
2020-11-12,62284,20
2020-11-12,62285,212
2020-11-12,62286,278
2020-11-12,62288,192
2020-11-12,62289,12
2020-11-12,62292,14
2020-11-12,62293,219
2020-11-12,62294,585
2020-11-12,62295,58
2020-11-12,62297,12
2020-11-12,62298,735
2020-11-12,62301,1550
2020-11-12,62305,1007
2020-11-12,62311,31
2020-11-12,62312,118
2020-11-12,62313,16
2020-11-12,62314,26
2020-11-12,62316,38
2020-11-12,62320,101
2020-11-12,62321,133
2020-11-12,62324,40
2020-11-12,62325,21
2020-11-12,62326,50
2020-11-12,62330,45
2020-11-12,62338,49
2020-11-12,62339,57
2020-11-12,62340,51
2020-11-12,62341,109
2020-11-12,62343,27
2020-11-12,62345,9
2020-11-12,62346,9
2020-11-12,62347,77
2020-11-12,62349,28
2020-11-12,62351,79
2020-11-12,62353,154
2020-11-12,62354,58
2020-11-12,62355,10
2020-11-12,62356,17
2020-11-12,62357,7
2020-11-12,62358,19
2020-11-12,62359,7
2020-11-12,62360,59
2020-11-12,62361,10
2020-11-12,62362,13
2020-11-12,62363,341
2020-11-12,62365,21
2020-11-12,62366,60
2020-11-12,62367,24
2020-11-12,62370,12
2020-11-12,62373,13
2020-11-12,62374,8
2020-11-12,62375,14
2020-11-12,62376,65
2020-11-12,62378,16
2020-11-12,62379,81
2020-11-12,62380,15
2020-11-12,62401,1034
2020-11-12,62410,17
2020-11-12,62411,218
2020-11-12,62413,19
2020-11-12,62414,84
2020-11-12,62417,145
2020-11-12,62418,120
2020-11-12,62419,8
2020-11-12,62420,191
2020-11-12,62421,15
2020-11-12,62422,42
2020-11-12,62423,18
2020-11-12,62424,131
2020-11-12,62425,20
2020-11-12,62426,21
2020-11-12,62427,50
2020-11-12,62428,104
2020-11-12,62431,38
2020-11-12,62432,24
2020-11-12,62433,12
2020-11-12,62434,11
2020-11-12,62436,21
2020-11-12,62438,9
2020-11-12,62439,261
2020-11-12,62440,44
2020-11-12,62441,239
2020-11-12,62442,79
2020-11-12,62443,56
2020-11-12,62444,19
2020-11-12,62445,48
2020-11-12,62446,20
2020-11-12,62447,172
2020-11-12,62448,310
2020-11-12,62449,92
2020-11-12,62450,383
2020-11-12,62451,38
2020-11-12,62452,17
2020-11-12,62454,584
2020-11-12,62458,143
2020-11-12,62460,40
2020-11-12,62461,39
2020-11-12,62462,52
2020-11-12,62463,54
2020-11-12,62465,40
2020-11-12,62466,69
2020-11-12,62467,269
2020-11-12,62468,90
2020-11-12,62469,26
2020-11-12,62471,470
2020-11-12,62473,65
2020-11-12,62474,22
2020-11-12,62476,28
2020-11-12,62477,13
2020-11-12,62478,12
2020-11-12,62479,45
2020-11-12,62480,19
2020-11-12,62481,11
2020-11-12,62501,98
2020-11-12,62510,53
2020-11-12,62512,18
2020-11-12,62513,38
2020-11-12,62514,13
2020-11-12,62515,29
2020-11-12,62518,9
2020-11-12,62520,40
2020-11-12,62521,1785
2020-11-12,62522,541
2020-11-12,62523,10
2020-11-12,62525,7
2020-11-12,62526,1461
2020-11-12,62530,38
2020-11-12,62531,41
