report_date,zip,geoid,county,state,cases,new_cases,case_avg,case_rate,case_avg_rate
2020-04-16,63073,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-16,63077,29071,Franklin,Missouri,8,3,NA,0.7195538765965102,NA
2020-04-16,63079,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-16,63080,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-16,63084,29071,Franklin,Missouri,9,0,0.2857142857142857,0.4684572142410993,0.14871657594955534
2020-04-16,63089,29071,Franklin,Missouri,5,0,NA,0.9243852837862822,NA
2020-04-16,63090,29071,Franklin,Missouri,49,0,3.142857142857143,2.1960292206337115,1.408531861630952
2020-04-16,63091,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-16,65441,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-17,63013,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-17,63014,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-17,63015,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-17,63037,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-17,63039,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-17,63041,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-17,63055,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-17,63056,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-17,63060,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-17,63061,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-17,63068,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-17,63069,29071,Franklin,Missouri,7,0,NA,0.9900990099009901,NA
2020-04-17,63072,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-17,63073,29071,Franklin,Missouri,NA,NA,NA,NA,NA
2020-04-17,63077,29071,Franklin,Missouri,8,0,NA,0.7195538765965102,NA
2020-04-17,63079,29071,Franklin,Missouri,NA,NA,NA,NA,NA
